output_path,true_label_name,nearest_wrong_class_name,plain_prompt,suffixed_prompt,source_a_image_path,source_b_image_path,source_a_sample_id,source_b_sample_id,source_a_margin,source_b_margin,Margin Difference,circle_lambda,theta,seed,num_inference_steps,guidance_scale,split_ratio,batch_size,latent_noise_std,image_read_ok,read_error,pred_label_name,pred_label_idx,pred_prob,true_prob,confidence_decision,feature_distance,feature_suspect_threshold,feature_reject_threshold,feature_decision,decision,reject_reasons,suspect_reasons,resolved_output_path
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0048.png,BKL,MEL,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033195.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0033460.jpg,ISIC_0033195,ISIC_0033460,-0.052418649,-0.013981819,0.03843683,0.8498997897698197,1.5479333400726318,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,5.049494156139644e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0048.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0049.png,BKL,MEL,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029472.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027973.jpg,ISIC_0029472,ISIC_0027973,-0.006169081,0.0489117503166198,0.055080831,3.041857788415966,1.5978095531463623,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,2.885581551481664e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_MEL_0049.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0000.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,ISIC_0032179,ISIC_0026477,0.0780731439590454,-0.070013285,0.148086429,2.346262094386357,1.543249249458313,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999998807907104,6.360304638519665e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0000.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0001.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0026477,ISIC_0029394,-0.070013285,0.0803379416465759,0.150351226,0.6377568287571703,1.560904026031494,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,7.462099826938129e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0001.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0002.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0029394,ISIC_0029227,0.0803379416465759,-0.028315187,0.108653128,3.1839090091087714,1.5495498180389404,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999997615814209,1.5160078703502222e-07,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0002.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0003.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0029394,ISIC_0029227,0.0803379416465759,-0.028315187,0.108653128,3.1617758394565745,1.5495498180389404,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999994039535522,3.171370792642847e-07,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0003.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0004.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0026477,ISIC_0029227,-0.070013285,-0.028315187,0.041698098,0.5227252766108302,1.5554664134979248,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.260654358681279e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0004.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0005.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0032179,ISIC_0029227,0.0780731439590454,-0.028315187,0.10638833,1.7249792860090676,1.5797808170318604,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.177834467267161e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0005.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0006.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,ISIC_0029227,ISIC_0027139,-0.028315187,-0.100560784,0.072245598,1.7408770139808702,1.5498285293579102,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,6.049603092778133e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0006.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0007.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,ISIC_0032179,ISIC_0027139,0.0780731439590454,-0.100560784,0.178633928,1.7401141638180977,1.5491204261779783,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,9.642088343031485e-12,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0007.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0008.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0026477,ISIC_0029394,-0.070013285,0.0803379416465759,0.150351226,1.9217032882281444,1.560904026031494,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,6.484334735823438e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0008.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0009.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0032179,ISIC_0029227,0.0780731439590454,-0.028315187,0.10638833,0.0185703335072974,1.5797808170318604,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.6162910582411677e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0009.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0010.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,ISIC_0027139,ISIC_0032179,-0.100560784,0.0780731439590454,0.178633928,2.1650059935503227,1.5491204261779783,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.4265373604605003e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0010.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0011.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0027139,ISIC_0029227,-0.100560784,-0.028315187,0.072245598,2.96217694331856,1.5498285293579102,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,9.156406102078796e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0011.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0012.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,ISIC_0029394,ISIC_0027139,0.0803379416465759,-0.100560784,0.180898726,3.8148524901057135,1.5647937059402466,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.228454475452281e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0012.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0013.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0032179,ISIC_0029227,0.0780731439590454,-0.028315187,0.10638833,3.547733582368217,1.5797808170318604,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999997615814209,9.175448667519959e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0013.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0014.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,ISIC_0029227,ISIC_0032179,-0.028315187,0.0780731439590454,0.10638833,3.0101736492563416,1.5797808170318604,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,7.833099403484201e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0014.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0015.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,ISIC_0029227,ISIC_0027139,-0.028315187,-0.100560784,0.072245598,2.152872795868522,1.5498285293579102,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,5.5781247676467416e-12,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0015.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0016.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,ISIC_0026477,ISIC_0032179,-0.070013285,0.0780731439590454,0.148086429,0.0729437175268067,1.543249249458313,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,3.8776445700318743e-16,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0016.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0017.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,ISIC_0027139,ISIC_0029227,-0.100560784,-0.028315187,0.072245598,0.0167185030770079,1.5498285293579102,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,7.896776010873907e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0017.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0018.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,ISIC_0029394,ISIC_0026477,0.0803379416465759,-0.070013285,0.150351226,2.95300994022353,1.560904026031494,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.175142475733429e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0018.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0019.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,ISIC_0027139,ISIC_0032179,-0.100560784,0.0780731439590454,0.178633928,0.917726839479923,1.5491204261779783,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,3.1770561181865276e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0019.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0020.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,ISIC_0029227,ISIC_0032179,-0.028315187,0.0780731439590454,0.10638833,3.4879902686959032,1.5797808170318604,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999998807907104,5.969246785753057e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0020.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0021.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,ISIC_0027139,ISIC_0026477,-0.100560784,-0.070013285,0.0305475,1.2382821648129496,1.5835918188095093,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,9.333684936052578e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0021.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0022.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0027139,ISIC_0029394,-0.100560784,0.0803379416465759,0.180898726,0.4124088672926954,1.5647937059402466,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,2.308337410106276e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0022.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0023.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,ISIC_0029227,ISIC_0032179,-0.028315187,0.0780731439590454,0.10638833,2.0018956638461587,1.5797808170318604,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,9.331236304477297e-12,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0023.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0024.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0027139,ISIC_0029394,-0.100560784,0.0803379416465759,0.180898726,1.2291574548345845,1.5647937059402466,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.9999979734420776,1.3449564448819729e-06,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0024.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0025.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0026477,ISIC_0029394,-0.070013285,0.0803379416465759,0.150351226,0.2628031278627705,1.560904026031494,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,6.922142858911684e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0025.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0026.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0032179,ISIC_0029394,0.0780731439590454,0.0803379416465759,0.002264798,0.1836977473513212,1.5637474060058594,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.7112969841106412e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0026.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0027.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,ISIC_0029227,ISIC_0032179,-0.028315187,0.0780731439590454,0.10638833,3.772277190786328,1.5797808170318604,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,6.354736292735197e-09,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0027.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0028.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,ISIC_0029394,ISIC_0026477,0.0803379416465759,-0.070013285,0.150351226,1.835263063418663,1.560904026031494,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,2.3786089542454647e-08,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0028.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0029.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,ISIC_0032179,ISIC_0027139,0.0780731439590454,-0.100560784,0.178633928,2.1102739671341406,1.5491204261779783,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,1.967898760613096e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0029.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0030.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0032179,ISIC_0029394,0.0780731439590454,0.0803379416465759,0.002264798,2.1059208573460277,1.5637474060058594,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,3.0643210191527714e-10,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0030.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0031.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0027139.jpg,ISIC_0029227,ISIC_0027139,-0.028315187,-0.100560784,0.072245598,1.7581293349420677,1.5498285293579102,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,5.737751853501782e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0031.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0032.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029227.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0026477.jpg,ISIC_0029227,ISIC_0026477,-0.028315187,-0.070013285,0.041698098,2.774194890771959,1.5554664134979248,42,100,5,0.3,32,0,TRUE,,AKIEC,3,1,4.470066081608409e-13,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0032.png
C:\Users\Admin\Desktop\isic_experiment\experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0033.png,BKL,NV,a dermoscopic image of benign keratosis-like lesion,a dermoscopic image of benign keratosis-like lesion,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0032179.jpg,C:\Users\Admin\Desktop\isic_experiment\dataset\ISIC2018_Task3_Training_Input\ISIC_0029394.jpg,ISIC_0032179,ISIC_0029394,0.0780731439590454,0.0803379416465759,0.002264798,0.5375700566682261,1.5637474060058594,42,100,5,0.3,32,0,TRUE,,AKIEC,3,0.999998927116394,7.073310257510457e-07,reject,,,,not_used,reject,wrong_pred,,experiments\sd_lora_ici_outputs\BKL\BKL_near_NV_0033.png
