index,sample_id,image_path,true_label_idx,true_label_name,pred_label_idx,pred_label_name,is_correct,confidence,distance_to_true_center,nearest_wrong_class_idx,nearest_wrong_class_name,distance_to_nearest_wrong_center,distance_margin,distance_to_MEL,distance_to_NV,distance_to_BCC,distance_to_AKIEC,distance_to_BKL,distance_to_DF,distance_to_VASC,rank_global,rank_in_true_class,x,y
5696,ISIC_0030002,,0,MEL,0,MEL,True,0.9275146126747131,0.5294257998466492,4,BKL,0.7323849201202393,0.2029591202735901,0.5294257998466492,0.7529919743537903,0.8907994627952576,0.855576753616333,0.7323849201202393,0.7515966296195984,0.9648007154464722,7481,807,31.59646,-4.6069417
5697,ISIC_0030003,,1,NV,1,NV,True,0.9474017024040222,0.8992812037467957,0,MEL,1.0838322639465332,0.18455106019973755,1.0838322639465332,0.8992812037467957,1.2258785963058472,1.2609639167785645,1.201559066772461,1.1272457838058472,1.181762933731079,6846,4614,-33.619892,41.450375
5698,ISIC_0030004,,1,NV,1,NV,True,0.946418821811676,0.8603158593177795,0,MEL,1.0808228254318237,0.2205069661140442,1.0808228254318237,0.8603158593177795,1.2128090858459473,1.211472749710083,1.187210202217102,1.1025787591934204,1.1913301944732666,8125,5456,-45.610996,31.030785
5699,ISIC_0030005,,4,BKL,4,BKL,True,0.9205173850059509,0.666167676448822,5,DF,0.7414039373397827,0.0752362608909607,0.7932174801826477,1.0215160846710205,0.8296020030975342,0.8270206451416016,0.666167676448822,0.7414039373397827,1.111664056777954,3035,344,78.74601,6.592089
5700,ISIC_0030006,,1,NV,1,NV,True,0.591067373752594,0.8125773668289185,0,MEL,0.7290378212928772,-0.08353954553604126,0.7290378212928772,0.8125773668289185,1.0032206773757935,1.0268384218215942,0.9556587934494019,0.9072397351264954,1.068968653678894,182,87,19.473076,-19.120806
5701,ISIC_0030007,,4,BKL,4,BKL,True,0.9689977765083313,0.6849980354309082,5,DF,0.8658668398857117,0.18086880445480347,0.9023323655128479,1.1082152128219604,0.955860435962677,0.8827108144760132,0.6849980354309082,0.8658668398857117,1.143485426902771,6697,884,74.710556,-20.255775
5702,ISIC_0030008,,1,NV,1,NV,True,0.945273756980896,0.8339297771453857,4,BKL,0.8406153917312622,0.006685614585876465,0.8828820586204529,0.8339297771453857,0.995723307132721,1.0484455823898315,0.8406153917312622,0.8634507656097412,1.0507105588912964,1202,837,8.512202,18.118597
5703,ISIC_0030009,,1,NV,1,NV,True,0.9673595428466797,0.8735578060150146,0,MEL,1.034303069114685,0.1607452630996704,1.034303069114685,0.8735578060150146,1.1675388813018799,1.1848206520080566,1.1525545120239258,1.087181568145752,1.1939964294433594,5975,4069,-66.97936,17.405647
5704,ISIC_0030010,,2,BCC,2,BCC,True,0.9738835096359253,0.6088181138038635,5,DF,0.8903408050537109,0.2815226912498474,1.0193926095962524,1.0787156820297241,0.6088181138038635,0.9653846621513367,1.0494444370269775,0.8903408050537109,1.0400792360305786,9653,420,33.830803,44.111904
5705,ISIC_0030011,,5,DF,3,AKIEC,False,0.39905697107315063,0.7096185684204102,3,AKIEC,0.6762489080429077,-0.03336966037750244,0.8661604523658752,1.0130521059036255,0.8727220296859741,0.6762489080429077,0.8014428615570068,0.7096185684204102,1.12571382522583,553,19,66.14019,24.210335
5706,ISIC_0030012,,1,NV,1,NV,True,0.9709288477897644,0.8204907178878784,0,MEL,1.0706180334091187,0.25012731552124023,1.0706180334091187,0.8204907178878784,1.2235621213912964,1.2394710779190063,1.2046908140182495,1.1313918828964233,1.1431751251220703,9017,6140,-55.24879,-28.198092
5707,ISIC_0030013,,1,NV,1,NV,True,0.9396352767944336,1.0091009140014648,0,MEL,1.12952721118927,0.12042629718780518,1.12952721118927,1.0091009140014648,1.2648223638534546,1.2963106632232666,1.2517099380493164,1.203324556350708,1.2627531290054321,4582,3198,-30.773039,51.513836
5708,ISIC_0030014,,0,MEL,0,MEL,True,0.7915733456611633,0.7676044702529907,3,AKIEC,0.8388804793357849,0.07127600908279419,0.7676044702529907,0.9593930840492249,0.9265167117118835,0.8388804793357849,0.8646618127822876,0.8688960671424866,1.0576539039611816,2926,167,32.7247,11.419047
5709,ISIC_0030015,,5,DF,4,BKL,False,0.6039599180221558,0.7741883397102356,4,BKL,0.7714174389839172,-0.0027709007263183594,0.8906940221786499,0.9583473205566406,0.9294571280479431,0.9306155443191528,0.7714174389839172,0.7741883397102356,1.0171114206314087,992,28,69.809265,-29.904247
5710,ISIC_0030016,,1,NV,1,NV,True,0.972131609916687,0.852400004863739,5,DF,0.9944844841957092,0.14208447933197021,1.040842056274414,0.852400004863739,1.1112641096115112,1.1654950380325317,1.1026034355163574,0.9944844841957092,1.0643671751022339,5337,3672,-16.013659,45.0599
5711,ISIC_0030017,,1,NV,1,NV,True,0.9713029265403748,0.8418383002281189,0,MEL,1.1208953857421875,0.2790570855140686,1.1208953857421875,0.8418383002281189,1.2146347761154175,1.2541900873184204,1.2089035511016846,1.1429065465927124,1.1546071767807007,9620,6604,-64.64975,-14.02662
5712,ISIC_0030018,,1,NV,1,NV,True,0.9235833287239075,0.817584216594696,0,MEL,0.8433845043182373,0.02580028772354126,0.8433845043182373,0.817584216594696,1.0051912069320679,1.0617823600769043,1.0108000040054321,0.8886337876319885,0.9915186166763306,1632,1163,-27.159353,19.998106
5713,ISIC_0030019,,1,NV,1,NV,True,0.847656786441803,0.889793872833252,0,MEL,0.8940476775169373,0.004253804683685303,0.8940476775169373,0.889793872833252,1.0931512117385864,1.1405690908432007,1.0595852136611938,0.9945340752601624,1.1202490329742432,1140,793,10.125231,25.671234
5714,ISIC_0030020,,1,NV,1,NV,True,0.9692404270172119,0.8523783087730408,0,MEL,1.1156349182128906,0.26325660943984985,1.1156349182128906,0.8523783087730408,1.2455781698226929,1.2566497325897217,1.2169837951660156,1.1612486839294434,1.1942867040634155,9356,6408,-58.75269,7.938607
5715,ISIC_0030021,,5,DF,4,BKL,False,0.24968931078910828,0.9542540311813354,4,BKL,1.037488579750061,0.08323454856872559,1.0384259223937988,1.0893733501434326,1.1140773296356201,1.0498560667037964,1.037488579750061,0.9542540311813354,1.177968978881836,3294,81,11.830065,29.967424
5716,ISIC_0030022,,1,NV,1,NV,True,0.9287599325180054,0.945408821105957,0,MEL,1.178233027458191,0.2328242063522339,1.178233027458191,0.945408821105957,1.2637672424316406,1.2900840044021606,1.265331745147705,1.221116304397583,1.23793625831604,8527,5764,-64.88182,11.500858
5717,ISIC_0030023,,1,NV,1,NV,True,0.9604641199111938,0.7771716117858887,0,MEL,0.8102401494979858,0.03306853771209717,0.8102401494979858,0.7771716117858887,1.0948346853256226,1.0613365173339844,0.9790189862251282,0.9093441367149353,1.1054003238677979,1802,1296,3.1302605,-10.597178
5718,ISIC_0030024,,1,NV,1,NV,True,0.9661335349082947,0.847274124622345,0,MEL,1.0923805236816406,0.24510639905929565,1.0923805236816406,0.847274124622345,1.2209466695785522,1.2540055513381958,1.2217518091201782,1.156715750694275,1.1303194761276245,8868,6017,-53.505646,6.8187294
5719,ISIC_0030025,,1,NV,1,NV,True,0.9562585353851318,0.8784865140914917,6,VASC,1.063867449760437,0.1853809356689453,1.1723384857177734,0.8784865140914917,1.2406080961227417,1.2697278261184692,1.2284775972366333,1.1460976600646973,1.063867449760437,6872,4632,-80.035736,13.076524
5720,ISIC_0030026,,4,BKL,4,BKL,True,0.9667307734489441,0.6153050661087036,5,DF,0.8095466494560242,0.19424158334732056,0.8429433703422546,1.0544952154159546,0.9021400809288025,0.8182657957077026,0.6153050661087036,0.8095466494560242,1.1186468601226807,7175,944,74.52436,-18.494823
5721,ISIC_0030027,,1,NV,1,NV,True,0.9438983798027039,0.9273434281349182,6,VASC,0.962217390537262,0.03487396240234375,1.1564797163009644,0.9273434281349182,1.203014850616455,1.230768084526062,1.196821928024292,1.0737838745117188,0.962217390537262,1848,1329,-23.11713,28.020388
5722,ISIC_0030028,,1,NV,1,NV,True,0.989932656288147,0.8436640501022339,0,MEL,1.0789484977722168,0.2352844476699829,1.0789484977722168,0.8436640501022339,1.186583161354065,1.2307966947555542,1.1955314874649048,1.123375415802002,1.152522325515747,8605,5824,-76.37335,4.3404207
5723,ISIC_0030029,,1,NV,1,NV,True,0.9819215536117554,0.7731963396072388,0,MEL,1.0536646842956543,0.2804683446884155,1.0536646842956543,0.7731963396072388,1.1912267208099365,1.2199476957321167,1.1552146673202515,1.0721399784088135,1.0710984468460083,9639,6614,-86.68423,-13.686288
5724,ISIC_0030030,,1,NV,1,NV,True,0.9303361177444458,0.8360195159912109,0,MEL,0.9746165871620178,0.13859707117080688,0.9746165871620178,0.8360195159912109,1.0878289937973022,1.0733749866485596,1.0382128953933716,0.9834399223327637,1.1523767709732056,5208,3593,-33.448895,36.971947
5725,ISIC_0030031,,0,MEL,0,MEL,True,0.9549915790557861,0.613571286201477,2,BCC,0.8263436555862427,0.21277236938476562,0.613571286201477,0.8965957164764404,0.8263436555862427,0.8499568700790405,0.9132497906684875,0.870306134223938,1.0953530073165894,7824,863,43.780724,3.4754634
5726,ISIC_0030032,,0,MEL,0,MEL,True,0.8430801033973694,0.6805382370948792,1,NV,0.8711323142051697,0.19059407711029053,0.6805382370948792,0.8711323142051697,0.9710582494735718,0.9610023498535156,0.9841683506965637,0.9466308951377869,1.106407642364502,7048,732,37.789356,-4.6509776
5727,ISIC_0030033,,1,NV,1,NV,True,0.9707719087600708,0.7029085755348206,0,MEL,0.7382556200027466,0.035347044467926025,0.7382556200027466,0.7029085755348206,0.9772035479545593,0.9737370610237122,0.9483310580253601,0.8808309435844421,1.0472232103347778,1861,1341,17.62268,-9.321668
5728,ISIC_0030034,,0,MEL,0,MEL,True,0.3005216717720032,0.8246027231216431,5,DF,0.8154036402702332,-0.009199082851409912,0.8246027231216431,0.9086713194847107,0.957908570766449,0.9405539035797119,0.8955573439598083,0.8154036402702332,1.0909709930419922,869,53,34.364395,21.925653
5729,ISIC_0030035,,1,NV,1,NV,True,0.915132999420166,0.882920503616333,6,VASC,0.9636800289154053,0.08075952529907227,1.0737330913543701,0.882920503616333,1.1024272441864014,1.1455483436584473,1.0563017129898071,0.981086254119873,0.9636800289154053,3217,2315,-47.71755,-34.945415
5730,ISIC_0030036,,3,AKIEC,3,AKIEC,True,0.514216423034668,0.7355717420578003,5,DF,0.7955402135848999,0.05996847152709961,0.9351689219474792,1.0432099103927612,0.8293978571891785,0.7355717420578003,0.9004682898521423,0.7955402135848999,0.9990618228912354,2576,80,56.377808,32.954296
5731,ISIC_0030037,,1,NV,1,NV,True,0.9408406019210815,0.8823865056037903,0,MEL,1.0838621854782104,0.20147567987442017,1.0838621854782104,0.8823865056037903,1.2205122709274292,1.2293329238891602,1.1908464431762695,1.1302542686462402,1.1320712566375732,7423,4984,-42.56706,46.02298
5732,ISIC_0030038,,1,NV,1,NV,True,0.9748643040657043,0.8523125052452087,5,DF,0.9187082648277283,0.06639575958251953,0.9282692670822144,0.8523125052452087,1.0777392387390137,1.0821601152420044,0.9837052226066589,0.9187082648277283,1.0627442598342896,2774,2013,6.847965,-40.479485
5733,ISIC_0030039,,1,NV,1,NV,True,0.9927506446838379,0.7002952694892883,0,MEL,0.73151695728302,0.03122168779373169,0.73151695728302,0.7002952694892883,0.9781186580657959,1.0075852870941162,0.9555723667144775,0.9029344916343689,1.0545685291290283,1759,1262,14.99038,-13.056084
5734,ISIC_0030040,,1,NV,1,NV,True,0.9251393675804138,0.8286738395690918,0,MEL,1.0539467334747314,0.22527289390563965,1.0539467334747314,0.8286738395690918,1.1976042985916138,1.2299307584762573,1.1922624111175537,1.1331191062927246,1.141870379447937,8273,5571,-50.505398,-18.833876
5735,ISIC_0030041,,1,NV,1,NV,True,0.9837027788162231,0.8601319193840027,0,MEL,1.047726035118103,0.18759411573410034,1.047726035118103,0.8601319193840027,1.1741700172424316,1.207174301147461,1.1320321559906006,1.0852283239364624,1.2095763683319092,6944,4676,-56.81077,13.091088
5736,ISIC_0030042,,1,NV,1,NV,True,0.9636692404747009,0.875289797782898,0,MEL,1.1099363565444946,0.23464655876159668,1.1099363565444946,0.875289797782898,1.266070008277893,1.2812559604644775,1.248252034187317,1.201413869857788,1.1807142496109009,8585,5807,-49.796318,-12.842255
5737,ISIC_0030043,,1,NV,1,NV,True,0.9349925518035889,0.9645988345146179,5,DF,1.1886639595031738,0.2240651249885559,1.1908565759658813,0.9645988345146179,1.2831783294677734,1.2837119102478027,1.2298253774642944,1.1886639595031738,1.2029378414154053,8240,5545,-70.82947,-5.354791
5738,ISIC_0030044,,1,NV,1,NV,True,0.9758715033531189,0.8364323973655701,0,MEL,1.097388505935669,0.2609561085700989,1.097388505935669,0.8364323973655701,1.2436985969543457,1.2346720695495605,1.1754173040390015,1.1150718927383423,1.1316609382629395,9309,6366,-70.93461,-5.4062905
5739,ISIC_0030045,,1,NV,1,NV,True,0.9483259916305542,0.9626412391662598,0,MEL,1.0322489738464355,0.06960773468017578,1.0322489738464355,0.9626412391662598,1.1545175313949585,1.218839406967163,1.205603003501892,1.1421514749526978,1.212302327156067,2865,2080,-25.836884,55.110294
5740,ISIC_0030046,,1,NV,1,NV,True,0.9762399196624756,0.8104456067085266,0,MEL,1.0679130554199219,0.25746744871139526,1.0679130554199219,0.8104456067085266,1.161689281463623,1.2083476781845093,1.1526577472686768,1.0723193883895874,1.1159411668777466,9224,6298,-77.78937,17.880964
5741,ISIC_0030047,,0,MEL,0,MEL,True,0.7949444651603699,0.7178089022636414,1,NV,0.8606213331222534,0.14281243085861206,0.7178089022636414,0.8606213331222534,1.0563626289367676,0.9938130974769592,0.912340521812439,0.9041702747344971,1.1529490947723389,5359,444,31.993961,-29.897167
5742,ISIC_0030048,,1,NV,1,NV,True,0.9699400663375854,0.9090278148651123,0,MEL,1.1158438920974731,0.20681607723236084,1.1158438920974731,0.9090278148651123,1.2699187994003296,1.256576657295227,1.2304445505142212,1.164874792098999,1.2195905447006226,7626,5125,-41.05274,34.535908
5743,ISIC_0030049,,1,NV,1,NV,True,0.9017240405082703,0.8217585682868958,0,MEL,0.9090752601623535,0.08731669187545776,0.9090752601623535,0.8217585682868958,1.1231976747512817,1.1494722366333008,1.1050255298614502,1.0348368883132935,1.0285564661026,3434,2460,-40.02266,-29.696394
5744,ISIC_0030050,,1,NV,1,NV,True,0.9261035323143005,0.7931076884269714,0,MEL,0.9142971634864807,0.12118947505950928,0.9142971634864807,0.7931076884269714,1.0814712047576904,1.119300127029419,1.025084376335144,0.9226675629615784,1.0540940761566162,4609,3218,-36.226997,18.474113
5745,ISIC_0030051,,1,NV,1,NV,True,0.9770293831825256,0.8614095449447632,0,MEL,0.9978291988372803,0.1364196538925171,0.9978291988372803,0.8614095449447632,1.185571312904358,1.2275590896606445,1.193408727645874,1.1238396167755127,1.1519783735275269,5127,3545,-40.107273,-13.699654
5746,ISIC_0030052,,1,NV,1,NV,True,0.9452136158943176,0.8768537640571594,5,DF,1.0706316232681274,0.19377785921096802,1.0853508710861206,0.8768537640571594,1.174455165863037,1.1734343767166138,1.1582214832305908,1.0706316232681274,1.1409164667129517,7156,4815,-40.922375,48.879875
5747,ISIC_0030053,,1,NV,1,NV,True,0.9608593583106995,0.7319626212120056,0,MEL,0.7829548120498657,0.05099219083786011,0.7829548120498657,0.7319626212120056,1.0099464654922485,1.0323419570922852,0.8984236717224121,0.8438175916671753,1.0041202306747437,2293,1660,14.036378,-41.672157
5748,ISIC_0030054,,1,NV,1,NV,True,0.9571360349655151,0.8599671721458435,5,DF,1.0958325862884521,0.23586541414260864,1.1448867321014404,0.8599671721458435,1.1569548845291138,1.2283508777618408,1.1597157716751099,1.0958325862884521,1.1264469623565674,8618,5832,-59.005043,-24.492111
5749,ISIC_0030055,,1,NV,1,NV,True,0.9198211431503296,0.9863340258598328,0,MEL,1.0904974937438965,0.10416346788406372,1.0904974937438965,0.9863340258598328,1.2086865901947021,1.2058361768722534,1.1930058002471924,1.1183385848999023,1.205457091331482,4002,2825,-30.170395,54.175728
5750,ISIC_0030056,,4,BKL,4,BKL,True,0.9993337988853455,0.5632662773132324,5,DF,0.7758385539054871,0.21257227659225464,1.015718936920166,1.01444673538208,0.9888644814491272,0.96910560131073,0.5632662773132324,0.7758385539054871,1.1184779405593872,7815,1006,89.44449,-4.3790483
5751,ISIC_0030057,,1,NV,1,NV,True,0.8255340456962585,0.842166006565094,5,DF,0.8452277183532715,0.0030617117881774902,0.9019864797592163,0.842166006565094,0.971868097782135,0.9980390667915344,1.0111641883850098,0.8452277183532715,0.8922986388206482,1107,766,0.62714297,18.160484
5752,ISIC_0030058,,1,NV,1,NV,True,0.9657694697380066,0.8476504683494568,5,DF,0.9785657525062561,0.13091528415679932,0.9831035137176514,0.8476504683494568,1.0830845832824707,1.1672823429107666,1.046736478805542,0.9785657525062561,1.0074840784072876,4961,3441,-25.225,-54.373627
5753,ISIC_0030059,,1,NV,1,NV,True,0.91734778881073,1.0138188600540161,5,DF,1.0438868999481201,0.030068039894104004,1.1183125972747803,1.0138188600540161,1.1638027429580688,1.2070261240005493,1.046400547027588,1.0438868999481201,1.1560542583465576,1731,1242,2.8926573,29.578568
5754,ISIC_0030060,,0,MEL,0,MEL,True,0.9776244163513184,0.6218143105506897,4,BKL,0.8167407512664795,0.1949264407157898,0.6218143105506897,0.941372275352478,0.8172891139984131,0.8611516356468201,0.8167407512664795,0.8576985001564026,0.9867886304855347,7199,755,33.18113,5.7313933
5755,ISIC_0030061,,1,NV,1,NV,True,0.9923231601715088,0.7024809122085571,0,MEL,0.7334171533584595,0.030936241149902344,0.7334171533584595,0.7024809122085571,0.9213496446609497,0.991436779499054,0.9932717084884644,0.8735592365264893,1.0238399505615234,1748,1256,18.90266,-8.451423
5756,ISIC_0030062,,1,NV,1,NV,True,0.9834312796592712,0.8640750050544739,0,MEL,1.1293375492095947,0.26526254415512085,1.1293375492095947,0.8640750050544739,1.2461810111999512,1.2563048601150513,1.1942832469940186,1.1506839990615845,1.1994473934173584,9395,6441,-74.86691,-1.1297956
5757,ISIC_0030063,,1,NV,1,NV,True,0.9817125201225281,0.7896777987480164,5,DF,0.8953035473823547,0.10562574863433838,0.9458217620849609,0.7896777987480164,1.0198540687561035,1.0845927000045776,0.9978973269462585,0.8953035473823547,0.9720166921615601,4060,2863,13.805027,-45.80081
5758,ISIC_0030064,,1,NV,1,NV,True,0.9813924431800842,0.7434699535369873,5,DF,0.8250128626823425,0.08154290914535522,0.8351062536239624,0.7434699535369873,0.9386202692985535,1.0256578922271729,0.9016212224960327,0.8250128626823425,0.8912980556488037,3252,2338,1.6948014,15.833068
5759,ISIC_0030065,,1,NV,1,NV,True,0.8605069518089294,0.8071675300598145,0,MEL,0.7676613330841064,-0.03950619697570801,0.7676613330841064,0.8071675300598145,0.9515702724456787,1.0127110481262207,0.9577475190162659,0.8889104723930359,1.0556647777557373,485,303,3.2989078,-5.25793
5760,ISIC_0030066,,1,NV,1,NV,True,0.9946469664573669,0.7051303386688232,0,MEL,0.7384418249130249,0.03331148624420166,0.7384418249130249,0.7051303386688232,0.9721065163612366,0.973133385181427,0.9064854383468628,0.8170895576477051,1.0550358295440674,1806,1300,6.3044505,1.7284487
5761,ISIC_0030067,,4,BKL,4,BKL,True,0.9603832960128784,0.6919403672218323,5,DF,0.8189490437507629,0.12700867652893066,0.9543669819831848,1.0363589525222778,0.9711343050003052,0.9418545961380005,0.6919403672218323,0.8189490437507629,1.0889395475387573,4819,636,89.02256,-11.145786
5762,ISIC_0030068,,1,NV,1,NV,True,0.98492032289505,0.8474694490432739,0,MEL,1.0571545362472534,0.2096850872039795,1.0571545362472534,0.8474694490432739,1.2137941122055054,1.2143970727920532,1.1898285150527954,1.1241728067398071,1.2119885683059692,7715,5183,-56.31723,-2.8362677
5763,ISIC_0030069,,1,NV,1,NV,True,0.8848697543144226,0.830524206161499,0,MEL,0.9034177660942078,0.07289355993270874,0.9034177660942078,0.830524206161499,1.1396405696868896,1.0781949758529663,0.9818001985549927,0.9941214323043823,1.1178959608078003,2980,2160,-17.118076,-22.20086
5764,ISIC_0030070,,6,VASC,1,NV,False,0.5604034066200256,1.0204987525939941,1,NV,1.0011411905288696,-0.01935756206512451,1.054839015007019,1.0011411905288696,1.1202908754348755,1.1405792236328125,1.0981791019439697,1.0421658754348755,1.0204987525939941,730,8,2.1700811,-54.063473
5765,ISIC_0030071,,1,NV,1,NV,True,0.8838593363761902,0.926788866519928,5,DF,1.038811445236206,0.11202257871627808,1.1373456716537476,0.926788866519928,1.124502420425415,1.178148865699768,1.130964756011963,1.038811445236206,1.0991637706756592,4305,3018,-81.260544,-17.324984
5766,ISIC_0030072,,1,NV,1,NV,True,0.8903910517692566,1.0267701148986816,5,DF,1.1352262496948242,0.10845613479614258,1.1980531215667725,1.0267701148986816,1.2517858743667603,1.2662266492843628,1.2149460315704346,1.1352262496948242,1.2117234468460083,4175,2938,-36.117577,56.870274
5767,ISIC_0030073,,1,NV,1,NV,True,0.9815258979797363,0.8880738615989685,5,DF,1.0582642555236816,0.17019039392471313,1.0953524112701416,0.8880738615989685,1.1946537494659424,1.2021373510360718,1.122625708580017,1.0582642555236816,1.1629971265792847,6334,4288,-78.13302,22.071735
5768,ISIC_0030074,,1,NV,1,NV,True,0.9761561751365662,0.7814112305641174,0,MEL,0.8871012330055237,0.10569000244140625,0.8871012330055237,0.7814112305641174,1.0988256931304932,1.0987262725830078,1.018609642982483,0.9655416011810303,1.016876459121704,4062,2865,-11.7338295,-39.854336
5769,ISIC_0030075,,1,NV,1,NV,True,0.9626962542533875,0.8505672812461853,0,MEL,1.1057525873184204,0.2551853060722351,1.1057525873184204,0.8505672812461853,1.2423535585403442,1.266771912574768,1.2269387245178223,1.1610487699508667,1.1324255466461182,9163,6258,-49.25422,-25.323622
5770,ISIC_0030076,,3,AKIEC,3,AKIEC,True,0.49700257182121277,0.5327134728431702,4,BKL,0.7161961793899536,0.18348270654678345,0.7679445743560791,1.0472495555877686,0.7805456519126892,0.5327134728431702,0.7161961793899536,0.7346760034561157,1.11137855052948,6796,191,61.356213,27.952984
5771,ISIC_0030077,,1,NV,1,NV,True,0.9852810502052307,0.712182343006134,0,MEL,0.8228747248649597,0.11069238185882568,0.8228747248649597,0.712182343006134,1.0714607238769531,1.0864784717559814,0.9906594753265381,0.9195026159286499,1.0839885473251343,4255,2987,-3.7298825,-8.557457
5772,ISIC_0030078,,1,NV,1,NV,True,0.9071220755577087,0.8366577625274658,5,DF,1.0162533521652222,0.17959558963775635,1.0699052810668945,0.8366577625274658,1.125035285949707,1.1571565866470337,1.084900975227356,1.0162533521652222,1.108184814453125,6648,4481,-74.34319,24.753914
5773,ISIC_0030079,,1,NV,1,NV,True,0.9596380591392517,0.7467047572135925,0,MEL,0.7124584317207336,-0.03424632549285889,0.7124584317207336,0.7467047572135925,0.9103043675422668,1.042051911354065,1.0144391059875488,0.9518259763717651,1.050886869430542,543,349,20.208082,-9.20558
5774,ISIC_0030080,,0,MEL,4,BKL,False,0.4631957709789276,0.935761570930481,5,DF,0.8747941255569458,-0.060967445373535156,0.935761570930481,1.0697139501571655,1.0129057168960571,0.9159044623374939,0.8912346363067627,0.8747941255569458,1.1798083782196045,304,21,70.589645,16.471552
5775,ISIC_0030081,,4,BKL,4,BKL,True,0.9396309852600098,0.8574495911598206,0,MEL,0.9599301815032959,0.10248059034347534,0.9599301815032959,1.0110478401184082,0.9850624203681946,1.080925464630127,0.8574495911598206,0.9741517305374146,1.1018189191818237,3949,493,69.31465,-15.82642
5776,ISIC_0030082,,1,NV,1,NV,True,0.8348637223243713,0.8113235831260681,0,MEL,0.8805979490280151,0.06927436590194702,0.8805979490280151,0.8113235831260681,1.1528090238571167,1.1136735677719116,1.0975300073623657,1.0365705490112305,1.1170474290847778,2854,2071,-33.319942,-35.271122
5777,ISIC_0030083,,0,MEL,0,MEL,True,0.9138710498809814,0.7253269553184509,5,DF,0.8622068762779236,0.13687992095947266,0.7253269553184509,0.8875614404678345,0.9707116484642029,0.902255654335022,0.9370260238647461,0.8622068762779236,1.1064832210540771,5143,408,45.59709,11.645471
5778,ISIC_0030084,,1,NV,1,NV,True,0.9667087197303772,0.9042842984199524,0,MEL,1.1531975269317627,0.2489132285118103,1.1531975269317627,0.9042842984199524,1.2375787496566772,1.2641960382461548,1.229592204093933,1.1769113540649414,1.2181202173233032,8987,6115,-66.53094,13.266887
5779,ISIC_0030085,,1,NV,1,NV,True,0.9390007257461548,0.6980465054512024,0,MEL,0.6716181039810181,-0.026428401470184326,0.6716181039810181,0.6980465054512024,0.9683166146278381,1.0485074520111084,0.917298436164856,0.8713794946670532,1.007283091545105,627,401,-1.3167168,11.789707
5780,ISIC_0030086,,1,NV,1,NV,True,0.8497241139411926,0.8836250901222229,0,MEL,0.9460523128509521,0.06242722272872925,0.9460523128509521,0.8836250901222229,1.1879065036773682,1.186891794204712,1.1041353940963745,1.0528863668441772,1.154962182044983,2654,1927,2.5999289,-31.470716
5781,ISIC_0030087,,1,NV,1,NV,True,0.9730106592178345,0.847756028175354,0,MEL,1.121042013168335,0.27328598499298096,1.121042013168335,0.847756028175354,1.244398593902588,1.2575600147247314,1.196641445159912,1.1270300149917603,1.1961610317230225,9538,6546,-63.48433,22.984535
5782,ISIC_0030088,,4,BKL,4,BKL,True,0.986793041229248,0.6619492173194885,5,DF,0.8525143265724182,0.1905651092529297,0.9917343854904175,1.063536286354065,1.0349175930023193,0.9236242175102234,0.6619492173194885,0.8525143265724182,1.1966902017593384,7047,928,80.15433,-4.3859735
5783,ISIC_0030089,,0,MEL,0,MEL,True,0.5698891878128052,0.7953051924705505,5,DF,0.8554980754852295,0.060192883014678955,0.7953051924705505,0.9215095043182373,0.9153059124946594,0.9683891534805298,0.93343585729599,0.8554980754852295,1.0724279880523682,2590,142,20.355143,-44.727722
5784,ISIC_0030090,,1,NV,1,NV,True,0.9653961658477783,0.8025217652320862,0,MEL,1.0444341897964478,0.24191242456436157,1.0444341897964478,0.8025217652320862,1.192330241203308,1.2206532955169678,1.1870447397232056,1.107854962348938,1.103062391281128,8778,5957,-42.30802,17.446844
5785,ISIC_0030091,,1,NV,1,NV,True,0.916975736618042,0.9076411128044128,5,DF,0.9616700410842896,0.05402892827987671,1.0048458576202393,0.9076411128044128,1.0910214185714722,1.1122217178344727,1.0323094129562378,0.9616700410842896,1.0247548818588257,2387,1731,0.93186456,27.783426
5786,ISIC_0030092,,1,NV,1,NV,True,0.9822376370429993,0.8363014459609985,0,MEL,1.1031415462493896,0.2668401002883911,1.1031415462493896,0.8363014459609985,1.2518671751022339,1.24808669090271,1.184601902961731,1.1412006616592407,1.1782008409500122,9432,6469,-45.092525,-2.1682978
5787,ISIC_0030093,,1,NV,1,NV,True,0.7308077812194824,0.8576259016990662,5,DF,0.8072282075881958,-0.05039769411087036,0.8261511921882629,0.8576259016990662,0.8171112537384033,0.9686342477798462,0.9406476020812988,0.8072282075881958,1.028419017791748,374,218,21.975765,15.3115425
5788,ISIC_0030094,,2,BCC,2,BCC,True,0.9849475026130676,0.6025392413139343,5,DF,0.970119059085846,0.3675798177719116,1.0657365322113037,1.1226834058761597,0.6025392413139343,1.040330410003662,1.028395652770996,0.970119059085846,0.9854879975318909,9948,501,36.271736,51.68759
5789,ISIC_0030095,,4,BKL,4,BKL,True,0.982804536819458,0.5612562894821167,3,AKIEC,0.6631108522415161,0.10185456275939941,0.7829935550689697,0.9964010715484619,0.880181074142456,0.6631108522415161,0.5612562894821167,0.7188552618026733,1.0822685956954956,3925,490,74.921974,11.284604
