output_path,true_label_name,nearest_wrong_class_name,plain_prompt,suffixed_prompt,source_a_image_path,source_b_image_path,source_a_sample_id,source_b_sample_id,source_a_margin,source_b_margin,circle_lambda,theta,seed,num_inference_steps,guidance_scale,split_ratio,batch_size,latent_noise_std
experiments\sd_lora_ici_outputs\MEL\MEL_near_DF_0002.png,MEL,DF,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030106.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028463.jpg,ISIC_0030106,ISIC_0028463,-0.0427762269973754,0.0826556682586669,0.5533307852398813,1.6028671264648438,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_DF_0003.png,MEL,DF,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033038.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033325.jpg,ISIC_0033038,ISIC_0033325,0.0294753313064575,0.0215111374855041,0.41112461486826907,1.5623903274536133,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_DF_0004.png,MEL,DF,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033038.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026420.jpg,ISIC_0033038,ISIC_0026420,0.0294753313064575,0.0257288217544555,0.47089300841897647,1.5378004312515259,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_NV_0000.png,MEL,NV,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0028056.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034183.jpg,ISIC_0028056,ISIC_0034183,0.032538890838623,0.0565629005432128,0.5878136165950499,1.6085079908370972,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_NV_0001.png,MEL,NV,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029013.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033804.jpg,ISIC_0029013,ISIC_0033804,-0.0581189393997192,0.0547875165939331,0.5055869984372936,1.5749515295028687,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_NV_0002.png,MEL,NV,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030795.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031957.jpg,ISIC_0030795,ISIC_0031957,0.0532900094985961,-0.0349246859550476,0.6468676995530009,1.5580260753631592,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_NV_0003.png,MEL,NV,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029013.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024898.jpg,ISIC_0029013,ISIC_0024898,-0.0581189393997192,0.0272578597068786,0.7299160018415181,1.5218597650527954,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_NV_0004.png,MEL,NV,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034183.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027838.jpg,ISIC_0034183,ISIC_0027838,0.0565629005432128,0.0222014188766479,0.6179807229701109,1.5443049669265747,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_VASC_0000.png,MEL,VASC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025963.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030211.jpg,ISIC_0025963,ISIC_0030211,-0.1076805591583252,0.0116366744041442,0.5794253724992109,1.58467435836792,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_VASC_0001.png,MEL,VASC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029744.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030060.jpg,ISIC_0029744,ISIC_0030060,-0.0072294473648071,0.1689569950103759,0.3918932024965137,1.5684268474578857,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_VASC_0002.png,MEL,VASC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033962.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028965.jpg,ISIC_0033962,ISIC_0028965,0.1178774833679199,0.0909987688064575,0.5819269181524993,1.5685977935791016,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_VASC_0003.png,MEL,VASC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032592.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033114.jpg,ISIC_0032592,ISIC_0033114,-0.0553236603736877,0.0906982421875,0.5596304026811878,1.5618255138397217,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\MEL\MEL_near_VASC_0004.png,MEL,VASC,a dermoscopic image of melanoma,a dermoscopic image of melanoma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026506.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030187.jpg,ISIC_0026506,ISIC_0030187,-0.0133970975875854,0.0554150938987731,0.29669360003778134,1.567395806312561,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_AKIEC_0000.png,NV,AKIEC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0026330.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030810.jpg,ISIC_0026330,ISIC_0030810,0.1595408916473388,-0.118683636188507,0.7259998312262377,1.5284709930419922,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_AKIEC_0001.png,NV,AKIEC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0030810.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027639.jpg,ISIC_0030810,ISIC_0027639,-0.118683636188507,-0.0991156101226806,0.367434299263342,1.5417847633361816,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_AKIEC_0002.png,NV,AKIEC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0030810.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031462.jpg,ISIC_0030810,ISIC_0031462,-0.118683636188507,-0.1701275706291198,0.40520973214745765,1.5247571468353271,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_AKIEC_0003.png,NV,AKIEC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0031462.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026330.jpg,ISIC_0031462,ISIC_0026330,-0.1701275706291198,0.1595408916473388,0.653281447288133,1.563358187675476,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_AKIEC_0004.png,NV,AKIEC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0027639.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030810.jpg,ISIC_0027639,ISIC_0030810,-0.0991156101226806,-0.118683636188507,0.32367698112288634,1.5417847633361816,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BCC_0000.png,NV,BCC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0024872.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033311.jpg,ISIC_0024872,ISIC_0033311,-0.0638478398323059,-0.0510965585708618,0.2731068590463792,1.5558547973632812,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BCC_0001.png,NV,BCC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0026251.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028621.jpg,ISIC_0026251,ISIC_0028621,-0.0535776019096374,-0.1067599654197692,0.7419680113909257,1.589011311531067,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BCC_0002.png,NV,BCC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0026722.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026429.jpg,ISIC_0026722,ISIC_0026429,-0.0641891360282898,-0.1875087022781372,0.5556369865303401,1.546506643295288,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BCC_0003.png,NV,BCC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0032519.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031806.jpg,ISIC_0032519,ISIC_0031806,-0.1220490932464599,-0.0675240159034729,0.6342446695000985,1.575058937072754,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BCC_0004.png,NV,BCC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0026569.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031806.jpg,ISIC_0026569,ISIC_0031806,-0.3023719191551208,-0.0675240159034729,0.47770808419004457,1.5658925771713257,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BKL_0000.png,NV,BKL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0025946.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032470.jpg,ISIC_0025946,ISIC_0032470,-0.1196184754371643,-0.1015515327453613,0.6930684545254908,1.570141077041626,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BKL_0001.png,NV,BKL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0027471.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026326.jpg,ISIC_0027471,ISIC_0026326,-0.1173739433288574,-0.1031429767608642,0.5378354497046591,1.5678493976593018,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BKL_0002.png,NV,BKL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0031705.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031385.jpg,ISIC_0031705,ISIC_0031385,-0.0786146521568298,-0.0768036842346191,0.6091729577494943,1.5830687284469604,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BKL_0003.png,NV,BKL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0027073.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030732.jpg,ISIC_0027073,ISIC_0030732,-0.0923879742622375,-0.0798514485359191,0.44198923369637566,1.5547668933868408,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_BKL_0004.png,NV,BKL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0030303.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028281.jpg,ISIC_0030303,ISIC_0028281,-0.0769053697586059,-0.0975708961486816,0.44982643143826884,1.5382006168365479,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_DF_0000.png,NV,DF,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0030312.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026215.jpg,ISIC_0030312,ISIC_0026215,-0.125792384147644,-0.1203581094741821,0.3237856725456491,1.5415436029434204,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_DF_0001.png,NV,DF,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0026029.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025836.jpg,ISIC_0026029,ISIC_0025836,-0.1035624146461486,-0.1201375126838684,0.5938112065402598,1.5974513292312622,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_DF_0002.png,NV,DF,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0028400.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031454.jpg,ISIC_0028400,ISIC_0031454,-0.1817900538444519,-0.0821104049682617,0.6963299131056833,1.570265293121338,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_DF_0003.png,NV,DF,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0033972.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025869.jpg,ISIC_0033972,ISIC_0025869,-0.0621206760406494,-0.0833055973052978,0.6802202827112607,1.5723140239715576,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_DF_0004.png,NV,DF,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0028400.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033972.jpg,ISIC_0028400,ISIC_0033972,-0.1817900538444519,-0.0621206760406494,0.692732602754933,1.5633984804153442,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_MEL_0000.png,NV,MEL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0033933.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031602.jpg,ISIC_0033933,ISIC_0031602,-0.1350054144859314,-0.1704136729240417,0.6392102033836625,1.5454365015029907,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_MEL_0001.png,NV,MEL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0031602.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029479.jpg,ISIC_0031602,ISIC_0029479,-0.1704136729240417,-0.122494637966156,0.3594205684061597,1.542549729347229,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_MEL_0002.png,NV,MEL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0025295.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026123.jpg,ISIC_0025295,ISIC_0026123,-0.1268052458763122,-0.1244617104530334,0.6520549280865715,1.5745354890823364,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_MEL_0003.png,NV,MEL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0030416.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033861.jpg,ISIC_0030416,ISIC_0033861,-0.1240725517272949,-0.1571025252342224,0.5979558882041192,1.5705504417419434,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_MEL_0004.png,NV,MEL,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0031602.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026123.jpg,ISIC_0031602,ISIC_0026123,-0.1704136729240417,-0.1244617104530334,0.4822749422871261,1.5387338399887085,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_VASC_0000.png,NV,VASC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0033250.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029985.jpg,ISIC_0033250,ISIC_0029985,-0.0575755834579467,-0.0221825838088989,0.5287028970166976,1.5544049739837646,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_VASC_0001.png,NV,VASC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0030902.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031547.jpg,ISIC_0030902,ISIC_0031547,-0.0597200989723205,0.0851303935050964,0.7087350072277201,1.5823248624801636,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_VASC_0002.png,NV,VASC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0030902.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028891.jpg,ISIC_0030902,ISIC_0028891,-0.0597200989723205,0.1036428809165954,0.3106792995946922,1.5122807025909424,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_VASC_0003.png,NV,VASC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0026869.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025541.jpg,ISIC_0026869,ISIC_0025541,-0.011218249797821,0.0420296192169189,0.31666955277851444,1.5831022262573242,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\NV\NV_near_VASC_0004.png,NV,VASC,a dermoscopic image of melanocytic nevus,a dermoscopic image of melanocytic nevus,dataset\ISIC2018_Task3_Training_Input\ISIC_0033215.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026979.jpg,ISIC_0033215,ISIC_0026979,-0.0418652892112731,0.0827471613883972,0.48232161874911833,1.552717685699463,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0000.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027903.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031093.jpg,ISIC_0027903,ISIC_0031093,0.2204908728599548,0.5418601036071777,0.5155659429277943,1.573778510093689,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0001.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031093.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0031093,ISIC_0033762,0.5418601036071777,0.192361295223236,0.5294626451859337,1.5702930688858032,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0002.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031093.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033762.jpg,ISIC_0031093,ISIC_0033762,0.5418601036071777,0.192361295223236,0.4086489787326738,1.5702930688858032,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0003.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0032839.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031093.jpg,ISIC_0032839,ISIC_0031093,0.4715625643730163,0.5418601036071777,0.6276250067778897,1.5741314888000488,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_AKIEC_0004.png,VASC,AKIEC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031093.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030722.jpg,ISIC_0031093,ISIC_0030722,0.5418601036071777,0.5446544289588928,0.4712867126340133,1.5615965127944946,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0000.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0030770.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027983.jpg,ISIC_0030770,ISIC_0027983,0.3381057381629944,0.3017446398735046,0.657503253665842,1.572049856185913,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0001.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027563.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032932.jpg,ISIC_0027563,ISIC_0032932,0.2002769112586975,0.5378602743148804,0.696010148170509,1.5518003702163696,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0002.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0032715.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030770.jpg,ISIC_0032715,ISIC_0030770,0.5615023374557495,0.3381057381629944,0.46337037842932777,1.5602704286575317,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0003.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0026713.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027983.jpg,ISIC_0026713,ISIC_0027983,0.2713465094566345,0.3017446398735046,0.7034273652280567,1.574185848236084,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BCC_0004.png,VASC,BCC,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027856.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033230.jpg,ISIC_0027856,ISIC_0033230,0.3796529769897461,0.1908389925956726,0.4729568060383502,1.561522364616394,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BKL_0000.png,VASC,BKL,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027888.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031346.jpg,ISIC_0027888,ISIC_0031346,0.5669510960578918,0.3039165139198303,0.32957895377149965,1.55281662940979,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BKL_0001.png,VASC,BKL,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031996.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031346.jpg,ISIC_0031996,ISIC_0031346,0.3607081174850464,0.3039165139198303,0.6807474548916311,1.5639379024505615,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BKL_0002.png,VASC,BKL,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0032745.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027888.jpg,ISIC_0032745,ISIC_0027888,0.2172338366508484,0.5669510960578918,0.47503487862345406,1.5659315586090088,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BKL_0003.png,VASC,BKL,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031996.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032890.jpg,ISIC_0031996,ISIC_0032890,0.3607081174850464,0.3817387819290161,0.6258883932502557,1.5534639358520508,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_BKL_0004.png,VASC,BKL,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0032890.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032745.jpg,ISIC_0032890,ISIC_0032745,0.3817387819290161,0.2172338366508484,0.6699314439209604,1.5743016004562378,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_DF_0000.png,VASC,DF,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031955.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024669.jpg,ISIC_0031955,ISIC_0024669,-0.1127426028251648,0.4967456459999084,0.38865567656537026,1.5643670558929443,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_DF_0001.png,VASC,DF,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0033817.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0028885.jpg,ISIC_0033817,ISIC_0028885,0.2926549911499023,0.474919319152832,0.6388374176669859,1.6078046560287476,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_DF_0002.png,VASC,DF,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0029099.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031090.jpg,ISIC_0029099,ISIC_0031090,0.3258020281791687,0.1526859998703003,0.4922985085351334,1.5669065713882446,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_DF_0003.png,VASC,DF,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027672.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031955.jpg,ISIC_0027672,ISIC_0031955,0.3931528925895691,-0.1127426028251648,0.36962293190731643,1.5498749017715454,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_DF_0004.png,VASC,DF,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0027790.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027672.jpg,ISIC_0027790,ISIC_0027672,0.2967217564582824,0.3931528925895691,0.46993629663245134,1.5859507322311401,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\VASC\VASC_near_MEL_0000.png,VASC,MEL,a dermoscopic image of vascular lesion,a dermoscopic image of vascular lesion,dataset\ISIC2018_Task3_Training_Input\ISIC_0031270.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025578.jpg,ISIC_0031270,ISIC_0025578,0.3569915294647217,0.2731773257255554,0.6067724313055283,1.5662919282913208,42,100,5.0,0.3,32,0.0
