output_path,true_label_name,nearest_wrong_class_name,plain_prompt,suffixed_prompt,source_a_image_path,source_b_image_path,source_a_sample_id,source_b_sample_id,source_a_margin,source_b_margin,circle_lambda,theta,seed,num_inference_steps,guidance_scale,split_ratio,batch_size,latent_noise_std
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0043.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029297.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024994.jpg,ISIC_0029297,ISIC_0024994,0.0413838624954223,0.0008590221405029,1.9924341734971562,1.571892499923706,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0044.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026629.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033860.jpg,ISIC_0026629,ISIC_0033860,0.0103886723518371,0.0466830134391784,1.273437932512395,1.5594581365585327,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0045.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031372.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030555.jpg,ISIC_0031372,ISIC_0030555,0.0316766500473022,0.0253644585609436,3.9612033452009956,1.5555212497711182,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0046.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024386.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026629.jpg,ISIC_0024386,ISIC_0026629,0.1332460641860962,0.0103886723518371,2.9159295570437576,1.605825662612915,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0047.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033695.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024396.jpg,ISIC_0033695,ISIC_0024396,0.1825577616691589,0.1374335885047912,0.07196446949805674,1.5514146089553833,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0048.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030015.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030555.jpg,ISIC_0030015,ISIC_0030555,-0.0027709007263183,0.0253644585609436,1.6522214553743695,1.534229040145874,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_BKL_0049.png,DF,BKL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027727.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024318.jpg,ISIC_0027727,ISIC_0024318,0.1361753940582275,0.1055483818054199,0.14598896065130545,1.542162299156189,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0000.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,ISIC_0025373,ISIC_0033847,0.0890646576881408,0.1296955347061157,2.1781025206378377,1.5839885473251343,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0001.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,ISIC_0031002,ISIC_0033847,0.0604894161224365,0.1296955347061157,3.4021870704112285,1.5252946615219116,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0002.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,ISIC_0033256,ISIC_0025373,-0.030777633190155,0.0890646576881408,3.197569034983527,1.555844783782959,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0003.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026417.jpg,ISIC_0024973,ISIC_0026417,-0.0618002414703369,0.1127685904502868,3.8773514867847507,1.5608034133911133,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0004.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,ISIC_0025373,ISIC_0026313,0.0890646576881408,0.0569288730621337,2.5836976775339733,1.550402045249939,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0005.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025622.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,ISIC_0025622,ISIC_0029578,0.0535723567008972,-0.0723708271980285,3.5515796376005615,1.5747166872024536,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0006.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029248.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,ISIC_0029248,ISIC_0024973,0.0608704686164855,-0.0618002414703369,2.232852578167942,1.5823882818222046,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0007.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,ISIC_0026313,ISIC_0025373,0.0569288730621337,0.0890646576881408,2.65282665141596,1.550402045249939,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0008.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,ISIC_0025373,ISIC_0029578,0.0890646576881408,-0.0723708271980285,1.8486904600925833,1.5505239963531494,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0009.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029248.jpg,ISIC_0029578,ISIC_0029248,-0.0723708271980285,0.0608704686164855,1.3770673641699078,1.5552253723144531,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0010.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,ISIC_0026313,ISIC_0024973,0.0569288730621337,-0.0618002414703369,3.2214579439106292,1.609700322151184,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0011.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029760.jpg,ISIC_0024973,ISIC_0029760,-0.0618002414703369,0.0758799314498901,3.3103872339060274,1.5499026775360107,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0012.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,ISIC_0025373,ISIC_0029578,0.0890646576881408,-0.0723708271980285,3.421425881569299,1.5505239963531494,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0013.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025980.jpg,ISIC_0025373,ISIC_0025980,0.0890646576881408,0.0400991439819335,1.3372149880165787,1.5598430633544922,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0014.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026417.jpg,ISIC_0031002,ISIC_0026417,0.0604894161224365,0.1127685904502868,3.0809635694194695,1.5650361776351929,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0015.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,ISIC_0033847,ISIC_0033256,0.1296955347061157,-0.030777633190155,2.3910753545534376,1.576530933380127,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0016.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,ISIC_0029578,ISIC_0025373,-0.0723708271980285,0.0890646576881408,2.904112064393591,1.5505239963531494,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0017.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032247.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,ISIC_0032247,ISIC_0031002,-0.0467099547386169,0.0604894161224365,1.4573178047680966,1.5663343667984009,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0018.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025504.jpg,ISIC_0024973,ISIC_0025504,-0.0618002414703369,-0.027532160282135,1.812587817554868,1.5686662197113037,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0019.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0034135.jpg,ISIC_0029578,ISIC_0034135,-0.0723708271980285,0.0525554418563842,0.39419951794180336,1.553058385848999,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0020.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,ISIC_0025373,ISIC_0033847,0.0890646576881408,0.1296955347061157,2.613690125762093,1.5839885473251343,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0021.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025504.jpg,ISIC_0033847,ISIC_0025504,0.1296955347061157,-0.027532160282135,0.00868503411253399,1.589381217956543,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0022.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029248.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,ISIC_0029248,ISIC_0033847,0.0608704686164855,0.1296955347061157,1.419130475699874,1.5723741054534912,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0023.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029760.jpg,ISIC_0026313,ISIC_0029760,0.0569288730621337,0.0758799314498901,2.605659214220075,1.52798593044281,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0024.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032941.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,ISIC_0032941,ISIC_0031002,0.0832736492156982,0.0604894161224365,3.235291090381059,1.5534923076629639,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0025.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,ISIC_0029578,ISIC_0031002,-0.0723708271980285,0.0604894161224365,2.2051351105731922,1.5605580806732178,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0026.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,ISIC_0024973,ISIC_0031002,-0.0618002414703369,0.0604894161224365,1.514524572727559,1.551128625869751,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0027.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032247.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029760.jpg,ISIC_0032247,ISIC_0029760,-0.0467099547386169,0.0758799314498901,0.42963804317694915,1.5548955202102661,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0028.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025622.jpg,ISIC_0026313,ISIC_0025622,0.0569288730621337,0.0535723567008972,3.645796371637421,1.5456829071044922,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0029.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,ISIC_0033256,ISIC_0031002,-0.030777633190155,0.0604894161224365,1.9714222314687073,1.5694149732589722,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0030.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,ISIC_0024973,ISIC_0033256,-0.0618002414703369,-0.030777633190155,3.2506727126667414,1.5885218381881714,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0031.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029248.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,ISIC_0029248,ISIC_0026313,0.0608704686164855,0.0569288730621337,2.908880105597471,1.6038246154785156,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0032.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029760.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,ISIC_0029760,ISIC_0033256,0.0758799314498901,-0.030777633190155,1.6360597682072517,1.571548342704773,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0033.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,ISIC_0024973,ISIC_0026313,-0.0618002414703369,0.0569288730621337,0.9925741097526724,1.609700322151184,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0034.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029760.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,ISIC_0029760,ISIC_0031002,0.0758799314498901,0.0604894161224365,0.8083861486868951,1.5228005647659302,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0035.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,ISIC_0033256,ISIC_0024973,-0.030777633190155,-0.0618002414703369,0.47759386399882703,1.5885218381881714,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0036.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032941.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029248.jpg,ISIC_0032941,ISIC_0029248,0.0832736492156982,0.0608704686164855,3.484760745060571,1.536545991897583,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0037.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0032642.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029248.jpg,ISIC_0032642,ISIC_0029248,-0.1109998226165771,0.0608704686164855,0.8601486753614779,1.5748310089111328,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0038.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025504.jpg,ISIC_0026313,ISIC_0025504,0.0569288730621337,-0.027532160282135,3.336028346217427,1.552992343902588,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0039.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025980.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,ISIC_0025980,ISIC_0031002,0.0400991439819335,0.0604894161224365,0.7746430265570325,1.5457980632781982,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0040.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026417.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025980.jpg,ISIC_0026417,ISIC_0025980,0.1127685904502868,0.0400991439819335,1.3406121021497273,1.583828091621399,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0041.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0034135.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,ISIC_0034135,ISIC_0033256,0.0525554418563842,-0.030777633190155,3.0290689947543155,1.5705517530441284,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0042.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0024973.jpg,ISIC_0033256,ISIC_0024973,-0.030777633190155,-0.0618002414703369,0.18392595160005576,1.5885218381881714,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0043.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0026313.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032247.jpg,ISIC_0026313,ISIC_0032247,0.0569288730621337,-0.0467099547386169,2.486094500910789,1.600408673286438,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0044.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,ISIC_0033847,ISIC_0029578,0.1296955347061157,-0.0723708271980285,2.703995646252593,1.5618336200714111,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0045.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0031002.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,ISIC_0031002,ISIC_0033256,0.0604894161224365,-0.030777633190155,0.4933105771501698,1.5694149732589722,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0046.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029760.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033256.jpg,ISIC_0029760,ISIC_0033256,0.0758799314498901,-0.030777633190155,3.5653105336602606,1.571548342704773,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0047.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025504.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0033847.jpg,ISIC_0025504,ISIC_0033847,-0.027532160282135,0.1296955347061157,1.8081582666523819,1.589381217956543,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0048.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025504.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025373.jpg,ISIC_0025504,ISIC_0025373,-0.027532160282135,0.0890646576881408,2.3706528719797046,1.5619252920150757,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_MEL_0049.png,DF,MEL,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0029578.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0032941.jpg,ISIC_0029578,ISIC_0032941,-0.0723708271980285,0.0832736492156982,2.029385509817337,1.5610473155975342,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0000.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027118.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025903.jpg,ISIC_0027118,ISIC_0025903,-0.0034048557281494,-0.0255547761917114,3.817705129063546,1.5863137245178223,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0001.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027141.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0030830.jpg,ISIC_0027141,ISIC_0030830,0.0876479148864746,-0.0186501741409301,0.017493416240888512,1.5579643249511719,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0002.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027141.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025903.jpg,ISIC_0027141,ISIC_0025903,0.0876479148864746,-0.0255547761917114,2.991714606333576,1.5461931228637695,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0003.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027745.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0025903.jpg,ISIC_0027745,ISIC_0025903,0.1616017818450927,-0.0255547761917114,2.2418784577893143,1.550495982170105,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0004.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0030830.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027141.jpg,ISIC_0030830,ISIC_0027141,-0.0186501741409301,0.0876479148864746,1.7455006998176776,1.5579643249511719,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0005.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0025903.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027118.jpg,ISIC_0025903,ISIC_0027118,-0.0255547761917114,-0.0034048557281494,2.3175881287848656,1.5863137245178223,42,100,5.0,0.3,32,0.0
experiments\sd_lora_ici_outputs\DF\DF_near_NV_0006.png,DF,NV,a dermoscopic image of dermatofibroma,a dermoscopic image of dermatofibroma,dataset\ISIC2018_Task3_Training_Input\ISIC_0027141.jpg,dataset\ISIC2018_Task3_Training_Input\ISIC_0027745.jpg,ISIC_0027141,ISIC_0027745,0.0876479148864746,0.1616017818450927,3.70508713550559,1.5675727128982544,42,100,5.0,0.3,32,0.0
